Route_ID,Day,Stop_Number,Route_Length_km,Traffic_Condition,Average_Speed_km_h,Fuel_Consumption_L_per_100km,Travel_Time_min,Stop_Time_Spent_min,Waste_Collected_kg
36,16,9,28.66,Low,44.55,5.25,38.59,5.17,40.75
36,16,10,28.66,Low,44.55,5.25,38.59,7.3,64.2
36,16,11,28.66,Low,44.55,5.25,38.59,10.09,43.15
36,16,12,28.66,Low,44.55,5.25,38.59,12.15,35.2
36,16,13,28.66,Low,44.55,5.25,38.59,6.17,56.19
36,16,14,28.66,Low,44.55,5.25,38.59,7.82,58.45
36,17,1,24.15,Low,50.03,4.4,28.96,14.12,46.45
36,17,2,24.15,Low,50.03,4.4,28.96,8.59,68.72
36,17,3,24.15,Low,50.03,4.4,28.96,13.19,46.54
36,17,4,24.15,Low,50.03,4.4,28.96,6.0,49.81
36,17,5,24.15,Low,50.03,4.4,28.96,13.58,32.9
36,17,6,24.15,Low,50.03,4.4,28.96,9.87,73.63
36,17,7,24.15,Low,50.03,4.4,28.96,12.67,46.41
36,17,8,24.15,Low,50.03,4.4,28.96,11.66,35.62
36,17,9,24.15,Low,50.03,4.4,28.96,11.3,64.19
36,17,10,24.15,Low,50.03,4.4,28.96,6.03,37.37
36,17,11,24.15,Low,50.03,4.4,28.96,10.38,46.34
36,17,12,24.15,Low,50.03,4.4,28.96,7.62,65.35
36,17,13,24.15,Low,50.03,4.4,28.96,9.34,50.33
36,17,14,24.15,Low,50.03,4.4,28.96,7.19,52.14
36,18,1,29.27,Medium,38.39,7.01,45.74,5.47,59.84
36,18,2,29.27,Medium,38.39,7.01,45.74,8.07,42.7
36,18,3,29.27,Medium,38.39,7.01,45.74,9.8,45.64
36,18,4,29.27,Medium,38.39,7.01,45.74,13.33,52.02
36,18,5,29.27,Medium,38.39,7.01,45.74,5.42,58.7
36,18,6,29.27,Medium,38.39,7.01,45.74,14.12,42.14
36,18,7,29.27,Medium,38.39,7.01,45.74,12.6,32.08
36,18,8,29.27,Medium,38.39,7.01,45.74,13.65,37.43
36,18,9,29.27,Medium,38.39,7.01,45.74,5.66,55.02
36,18,10,29.27,Medium,38.39,7.01,45.74,6.0,50.61
36,18,11,29.27,Medium,38.39,7.01,45.74,10.41,35.52
36,18,12,29.27,Medium,38.39,7.01,45.74,8.07,54.79
36,18,13,29.27,Medium,38.39,7.01,45.74,10.17,49.01
36,18,14,29.27,Medium,38.39,7.01,45.74,6.89,67.81
36,19,1,26.72,Low,46.79,4.79,34.26,11.53,62.37
36,19,2,26.72,Low,46.79,4.79,34.26,8.45,57.43
36,19,3,26.72,Low,46.79,4.79,34.26,12.01,53.23
36,19,4,26.72,Low,46.79,4.79,34.26,11.71,50.01
36,19,5,26.72,Low,46.79,4.79,34.26,7.2,66.3
36,19,6,26.72,Low,46.79,4.79,34.26,13.16,36.53
36,19,7,26.72,Low,46.79,4.79,34.26,7.76,60.74
36,19,8,26.72,Low,46.79,4.79,34.26,10.0,53.33
36,19,9,26.72,Low,46.79,4.79,34.26,12.89,47.42
36,19,10,26.72,Low,46.79,4.79,34.26,8.08,42.12
36,19,11,26.72,Low,46.79,4.79,34.26,13.73,45.47
36,19,12,26.72,Low,46.79,4.79,34.26,9.21,38.26
36,19,13,26.72,Low,46.79,4.79,34.26,13.41,43.67
36,19,14,26.72,Low,46.79,4.79,34.26,12.92,38.74
36,20,1,28.03,High,24.41,7.14,68.89,12.71,64.91
36,20,2,28.03,High,24.41,7.14,68.89,9.82,48.04
36,20,3,28.03,High,24.41,7.14,68.89,14.26,43.6
36,20,4,28.03,High,24.41,7.14,68.89,9.3,58.02
36,20,5,28.03,High,24.41,7.14,68.89,6.01,49.97
36,20,6,28.03,High,24.41,7.14,68.89,11.03,46.15
36,20,7,28.03,High,24.41,7.14,68.89,7.23,59.21
36,20,8,28.03,High,24.41,7.14,68.89,11.26,51.64
36,20,9,28.03,High,24.41,7.14,68.89,9.56,47.69
36,20,10,28.03,High,24.41,7.14,68.89,9.84,47.52
36,20,11,28.03,High,24.41,7.14,68.89,9.63,61.61
36,20,12,28.03,High,24.41,7.14,68.89,8.41,82.93
36,20,13,28.03,High,24.41,7.14,68.89,11.96,54.76
36,20,14,28.03,High,24.41,7.14,68.89,6.94,46.11
36,21,1,23.16,Medium,33.01,5.78,42.1,8.74,73.44
36,21,2,23.16,Medium,33.01,5.78,42.1,9.75,61.01
36,21,3,23.16,Medium,33.01,5.78,42.1,6.24,47.56
36,21,4,23.16,Medium,33.01,5.78,42.1,12.93,37.24
36,21,5,23.16,Medium,33.01,5.78,42.1,14.19,63.07
36,21,6,23.16,Medium,33.01,5.78,42.1,6.77,40.22
36,21,7,23.16,Medium,33.01,5.78,42.1,11.48,35.18
36,21,8,23.16,Medium,33.01,5.78,42.1,14.46,60.69
36,21,9,23.16,Medium,33.01,5.78,42.1,14.05,52.8
36,21,10,23.16,Medium,33.01,5.78,42.1,9.66,33.52
36,21,11,23.16,Medium,33.01,5.78,42.1,11.02,48.18
36,21,12,23.16,Medium,33.01,5.78,42.1,6.2,58.16
36,21,13,23.16,Medium,33.01,5.78,42.1,12.61,52.79
36,21,14,23.16,Medium,33.01,5.78,42.1,11.49,55.03
36,22,1,33.71,Medium,44.37,7.32,45.58,6.07,59.1
36,22,2,33.71,Medium,44.37,7.32,45.58,9.7,23.4
36,22,3,33.71,Medium,44.37,7.32,45.58,12.76,54.29
36,22,4,33.71,Medium,44.37,7.32,45.58,12.42,45.07
36,22,5,33.71,Medium,44.37,7.32,45.58,14.01,38.76
36,22,6,33.71,Medium,44.37,7.32,45.58,12.59,45.6
36,22,7,33.71,Medium,44.37,7.32,45.58,10.88,46.24
36,22,8,33.71,Medium,44.37,7.32,45.58,6.93,37.09
36,22,9,33.71,Medium,44.37,7.32,45.58,13.61,58.03
36,22,10,33.71,Medium,44.37,7.32,45.58,11.28,42.54
36,22,11,33.71,Medium,44.37,7.32,45.58,8.89,45.27
36,22,12,33.71,Medium,44.37,7.32,45.58,12.43,40.94
36,22,13,33.71,Medium,44.37,7.32,45.58,8.82,72.93
36,22,14,33.71,Medium,44.37,7.32,45.58,14.13,42.1
36,23,1,28.33,Low,36.97,4.83,45.97,11.96,30.77
36,23,2,28.33,Low,36.97,4.83,45.97,9.82,51.96
36,23,3,28.33,Low,36.97,4.83,45.97,8.86,62.32
36,23,4,28.33,Low,36.97,4.83,45.97,12.82,56.18
36,23,5,28.33,Low,36.97,4.83,45.97,14.95,22.69
36,23,6,28.33,Low,36.97,4.83,45.97,12.86,52.81
36,23,7,28.33,Low,36.97,4.83,45.97,8.48,60.76
36,23,8,28.33,Low,36.97,4.83,45.97,14.91,55.22
36,23,9,28.33,Low,36.97,4.83,45.97,14.11,46.41
36,23,10,28.33,Low,36.97,4.83,45.97,13.18,62.56
36,23,11,28.33,Low,36.97,4.83,45.97,12.87,61.37
36,23,12,28.33,Low,36.97,4.83,45.97,9.91,55.18
36,23,13,28.33,Low,36.97,4.83,45.97,6.09,33.9
36,23,14,28.33,Low,36.97,4.83,45.97,11.75,54.97
36,24,1,11.82,High,32.97,7.56,21.5,9.98,53.62
36,24,2,11.82,High,32.97,7.56,21.5,13.48,65.12
36,24,3,11.82,High,32.97,7.56,21.5,7.88,41.89
36,24,4,11.82,High,32.97,7.56,21.5,5.31,41.28
36,24,5,11.82,High,32.97,7.56,21.5,14.01,32.19
36,24,6,11.82,High,32.97,7.56,21.5,12.75,39.34
36,24,7,11.82,High,32.97,7.56,21.5,10.1,48.84
36,24,8,11.82,High,32.97,7.56,21.5,8.24,52.32
36,24,9,11.82,High,32.97,7.56,21.5,14.99,61.46
36,24,10,11.82,High,32.97,7.56,21.5,7.83,46.76
36,24,11,11.82,High,32.97,7.56,21.5,7.55,61.21
36,24,12,11.82,High,32.97,7.56,21.5,5.97,51.45
36,24,13,11.82,High,32.97,7.56,21.5,10.65,63.43
36,24,14,11.82,High,32.97,7.56,21.5,7.18,68.47
36,25,1,37.38,High,27.05,6.79,82.9,7.6,48.77
36,25,2,37.38,High,27.05,6.79,82.9,5.73,61.24
36,25,3,37.38,High,27.05,6.79,82.9,13.21,54.73
36,25,4,37.38,High,27.05,6.79,82.9,14.38,41.37
36,25,5,37.38,High,27.05,6.79,82.9,12.77,47.28
36,25,6,37.38,High,27.05,6.79,82.9,6.2,38.83
36,25,7,37.38,High,27.05,6.79,82.9,5.59,34.93
36,25,8,37.38,High,27.05,6.79,82.9,6.58,40.72
36,25,9,37.38,High,27.05,6.79,82.9,11.2,34.4
36,25,10,37.38,High,27.05,6.79,82.9,8.5,48.71
36,25,11,37.38,High,27.05,6.79,82.9,14.42,53.72
36,25,12,37.38,High,27.05,6.79,82.9,12.3,52.99
36,25,13,37.38,High,27.05,6.79,82.9,10.69,55.88
36,25,14,37.38,High,27.05,6.79,82.9,10.09,39.75
36,26,1,24.7,Low,42.26,4.34,35.06,6.27,61.22
36,26,2,24.7,Low,42.26,4.34,35.06,13.7,46.22
36,26,3,24.7,Low,42.26,4.34,35.06,11.43,41.48
36,26,4,24.7,Low,42.26,4.34,35.06,7.78,42.02
36,26,5,24.7,Low,42.26,4.34,35.06,10.0,70.09
36,26,6,24.7,Low,42.26,4.34,35.06,7.46,50.06
36,26,7,24.7,Low,42.26,4.34,35.06,14.69,55.6
36,26,8,24.7,Low,42.26,4.34,35.06,10.97,48.05
36,26,9,24.7,Low,42.26,4.34,35.06,5.04,56.36
36,26,10,24.7,Low,42.26,4.34,35.06,12.79,48.26
36,26,11,24.7,Low,42.26,4.34,35.06,11.2,27.98
36,26,12,24.7,Low,42.26,4.34,35.06,7.12,56.66
36,26,13,24.7,Low,42.26,4.34,35.06,5.63,44.71
36,26,14,24.7,Low,42.26,4.34,35.06,10.2,38.95
36,27,1,35.55,Medium,38.97,6.02,54.73,6.66,54.66
36,27,2,35.55,Medium,38.97,6.02,54.73,14.38,65.07
36,27,3,35.55,Medium,38.97,6.02,54.73,11.61,52.89
36,27,4,35.55,Medium,38.97,6.02,54.73,7.88,59.26
36,27,5,35.55,Medium,38.97,6.02,54.73,9.96,52.08
36,27,6,35.55,Medium,38.97,6.02,54.73,10.9,32.06
36,27,7,35.55,Medium,38.97,6.02,54.73,11.44,52.59
36,27,8,35.55,Medium,38.97,6.02,54.73,10.09,53.57
36,27,9,35.55,Medium,38.97,6.02,54.73,14.5,47.59
36,27,10,35.55,Medium,38.97,6.02,54.73,5.55,37.45
36,27,11,35.55,Medium,38.97,6.02,54.73,10.26,68.08
36,27,12,35.55,Medium,38.97,6.02,54.73,8.74,29.91
36,27,13,35.55,Medium,38.97,6.02,54.73,6.18,47.08
36,27,14,35.55,Medium,38.97,6.02,54.73,8.02,46.3
36,28,1,30.7,Medium,32.7,5.94,56.34,8.56,47.47
36,28,2,30.7,Medium,32.7,5.94,56.34,13.38,43.48
36,28,3,30.7,Medium,32.7,5.94,56.34,11.13,50.42
36,28,4,30.7,Medium,32.7,5.94,56.34,14.22,70.08
36,28,5,30.7,Medium,32.7,5.94,56.34,10.41,42.4
36,28,6,30.7,Medium,32.7,5.94,56.34,13.64,48.85
36,28,7,30.7,Medium,32.7,5.94,56.34,5.93,46.9
36,28,8,30.7,Medium,32.7,5.94,56.34,11.76,37.77
36,28,9,30.7,Medium,32.7,5.94,56.34,6.21,62.84
36,28,10,30.7,Medium,32.7,5.94,56.34,6.23,55.62
36,28,11,30.7,Medium,32.7,5.94,56.34,11.48,54.86
36,28,12,30.7,Medium,32.7,5.94,56.34,13.47,43.67
36,28,13,30.7,Medium,32.7,5.94,56.34,13.89,38.28
36,28,14,30.7,Medium,32.7,5.94,56.34,5.48,41.01
36,29,1,25.17,Medium,33.71,5.77,44.8,13.19,53.72
36,29,2,25.17,Medium,33.71,5.77,44.8,6.08,26.23
36,29,3,25.17,Medium,33.71,5.77,44.8,11.02,46.01
36,29,4,25.17,Medium,33.71,5.77,44.8,10.19,50.5
36,29,5,25.17,Medium,33.71,5.77,44.8,7.3,39.18
36,29,6,25.17,Medium,33.71,5.77,44.8,5.76,56.74
36,29,7,25.17,Medium,33.71,5.77,44.8,10.42,43.2
36,29,8,25.17,Medium,33.71,5.77,44.8,6.9,63.23
36,29,9,25.17,Medium,33.71,5.77,44.8,14.19,41.98
36,29,10,25.17,Medium,33.71,5.77,44.8,8.72,60.23
36,29,11,25.17,Medium,33.71,5.77,44.8,9.22,64.26
36,29,12,25.17,Medium,33.71,5.77,44.8,5.66,28.3
36,29,13,25.17,Medium,33.71,5.77,44.8,10.5,46.05
36,29,14,25.17,Medium,33.71,5.77,44.8,6.25,58.86
36,30,1,33.45,Medium,29.2,5.8,68.73,11.24,50.51
36,30,2,33.45,Medium,29.2,5.8,68.73,6.23,51.17
36,30,3,33.45,Medium,29.2,5.8,68.73,8.97,52.27
36,30,4,33.45,Medium,29.2,5.8,68.73,6.47,57.01
36,30,5,33.45,Medium,29.2,5.8,68.73,12.25,48.42
36,30,6,33.45,Medium,29.2,5.8,68.73,9.15,27.92
36,30,7,33.45,Medium,29.2,5.8,68.73,12.26,44.8
36,30,8,33.45,Medium,29.2,5.8,68.73,12.45,36.85
36,30,9,33.45,Medium,29.2,5.8,68.73,12.05,44.3
36,30,10,33.45,Medium,29.2,5.8,68.73,5.14,38.62
36,30,11,33.45,Medium,29.2,5.8,68.73,10.3,57.44
36,30,12,33.45,Medium,29.2,5.8,68.73,14.23,48.69
36,30,13,33.45,Medium,29.2,5.8,68.73,8.72,34.24
36,30,14,33.45,Medium,29.2,5.8,68.73,5.68,46.89
37,1,1,34.87,Low,48.15,4.97,43.45,13.86,52.3
37,1,2,34.87,Low,48.15,4.97,43.45,9.41,48.01
37,1,3,34.87,Low,48.15,4.97,43.45,5.52,49.68
37,1,4,34.87,Low,48.15,4.97,43.45,11.71,49.07
37,1,5,34.87,Low,48.15,4.97,43.45,7.12,48.68
37,1,6,34.87,Low,48.15,4.97,43.45,7.93,48.02
37,1,7,34.87,Low,48.15,4.97,43.45,14.21,46.97
37,1,8,34.87,Low,48.15,4.97,43.45,13.9,60.58
37,1,9,34.87,Low,48.15,4.97,43.45,11.44,40.38
37,1,10,34.87,Low,48.15,4.97,43.45,5.65,53.98
37,1,11,34.87,Low,48.15,4.97,43.45,5.51,48.61
37,1,12,34.87,Low,48.15,4.97,43.45,6.75,58.18
37,1,13,34.87,Low,48.15,4.97,43.45,14.44,48.96
37,1,14,34.87,Low,48.15,4.97,43.45,14.79,41.32
37,1,15,34.87,Low,48.15,4.97,43.45,12.73,49.61
37,1,16,34.87,Low,48.15,4.97,43.45,12.09,59.45
37,1,17,34.87,Low,48.15,4.97,43.45,14.12,51.94
37,1,18,34.87,Low,48.15,4.97,43.45,11.83,33.72
37,2,1,26.41,Medium,36.49,5.51,43.42,11.84,41.07
37,2,2,26.41,Medium,36.49,5.51,43.42,8.06,55.45
37,2,3,26.41,Medium,36.49,5.51,43.42,6.99,63.13
37,2,4,26.41,Medium,36.49,5.51,43.42,10.03,69.83
37,2,5,26.41,Medium,36.49,5.51,43.42,7.96,54.08
37,2,6,26.41,Medium,36.49,5.51,43.42,5.49,47.25
37,2,7,26.41,Medium,36.49,5.51,43.42,11.56,56.27
37,2,8,26.41,Medium,36.49,5.51,43.42,6.38,46.58
37,2,9,26.41,Medium,36.49,5.51,43.42,14.38,55.59
37,2,10,26.41,Medium,36.49,5.51,43.42,9.12,59.85
37,2,11,26.41,Medium,36.49,5.51,43.42,14.05,27.43
37,2,12,26.41,Medium,36.49,5.51,43.42,10.86,54.9
37,2,13,26.41,Medium,36.49,5.51,43.42,7.32,53.83
37,2,14,26.41,Medium,36.49,5.51,43.42,12.94,47.93
37,2,15,26.41,Medium,36.49,5.51,43.42,10.14,62.95
37,2,16,26.41,Medium,36.49,5.51,43.42,10.71,46.49
37,2,17,26.41,Medium,36.49,5.51,43.42,9.15,34.22
37,2,18,26.41,Medium,36.49,5.51,43.42,7.02,50.91
37,3,1,32.56,Low,31.74,5.27,61.55,6.0,57.88
37,3,2,32.56,Low,31.74,5.27,61.55,8.75,61.78
37,3,3,32.56,Low,31.74,5.27,61.55,11.82,36.16
37,3,4,32.56,Low,31.74,5.27,61.55,12.3,55.61
37,3,5,32.56,Low,31.74,5.27,61.55,14.54,68.17
37,3,6,32.56,Low,31.74,5.27,61.55,10.12,49.52
37,3,7,32.56,Low,31.74,5.27,61.55,7.73,46.79
37,3,8,32.56,Low,31.74,5.27,61.55,13.95,50.63
37,3,9,32.56,Low,31.74,5.27,61.55,13.67,50.68
37,3,10,32.56,Low,31.74,5.27,61.55,7.98,32.29
37,3,11,32.56,Low,31.74,5.27,61.55,5.86,43.05
37,3,12,32.56,Low,31.74,5.27,61.55,14.24,40.26
37,3,13,32.56,Low,31.74,5.27,61.55,7.06,53.07
37,3,14,32.56,Low,31.74,5.27,61.55,9.51,54.7
37,3,15,32.56,Low,31.74,5.27,61.55,14.29,52.27
37,3,16,32.56,Low,31.74,5.27,61.55,10.2,55.22
37,3,17,32.56,Low,31.74,5.27,61.55,12.87,47.67
37,3,18,32.56,Low,31.74,5.27,61.55,10.87,48.47
37,4,1,36.23,Medium,44.48,6.17,48.88,8.92,45.87
37,4,2,36.23,Medium,44.48,6.17,48.88,5.44,43.41
37,4,3,36.23,Medium,44.48,6.17,48.88,5.88,52.88
37,4,4,36.23,Medium,44.48,6.17,48.88,14.93,36.06
37,4,5,36.23,Medium,44.48,6.17,48.88,13.44,70.57
37,4,6,36.23,Medium,44.48,6.17,48.88,6.3,54.66
37,4,7,36.23,Medium,44.48,6.17,48.88,8.95,48.11
37,4,8,36.23,Medium,44.48,6.17,48.88,6.27,59.72
37,4,9,36.23,Medium,44.48,6.17,48.88,8.11,57.04
37,4,10,36.23,Medium,44.48,6.17,48.88,14.11,39.51
37,4,11,36.23,Medium,44.48,6.17,48.88,12.33,53.84
37,4,12,36.23,Medium,44.48,6.17,48.88,5.15,54.31
37,4,13,36.23,Medium,44.48,6.17,48.88,6.24,40.49
37,4,14,36.23,Medium,44.48,6.17,48.88,12.35,48.12
37,4,15,36.23,Medium,44.48,6.17,48.88,5.7,32.01
37,4,16,36.23,Medium,44.48,6.17,48.88,10.43,36.01
37,4,17,36.23,Medium,44.48,6.17,48.88,11.29,47.87
37,4,18,36.23,Medium,44.48,6.17,48.88,5.01,50.76
37,5,1,29.77,Low,42.86,4.92,41.67,8.96,50.18
37,5,2,29.77,Low,42.86,4.92,41.67,5.41,62.39
37,5,3,29.77,Low,42.86,4.92,41.67,12.84,64.47
37,5,4,29.77,Low,42.86,4.92,41.67,10.46,35.56
37,5,5,29.77,Low,42.86,4.92,41.67,5.85,58.05
37,5,6,29.77,Low,42.86,4.92,41.67,12.37,56.13
37,5,7,29.77,Low,42.86,4.92,41.67,14.89,51.56
37,5,8,29.77,Low,42.86,4.92,41.67,13.47,44.01
37,5,9,29.77,Low,42.86,4.92,41.67,5.61,57.0
37,5,10,29.77,Low,42.86,4.92,41.67,9.72,58.11
37,5,11,29.77,Low,42.86,4.92,41.67,11.0,32.96
37,5,12,29.77,Low,42.86,4.92,41.67,11.82,31.09
37,5,13,29.77,Low,42.86,4.92,41.67,5.24,62.14
37,5,14,29.77,Low,42.86,4.92,41.67,14.05,50.85
37,5,15,29.77,Low,42.86,4.92,41.67,10.57,29.43
37,5,16,29.77,Low,42.86,4.92,41.67,8.15,39.07
37,5,17,29.77,Low,42.86,4.92,41.67,7.43,41.25
37,5,18,29.77,Low,42.86,4.92,41.67,5.3,51.05
37,6,1,32.53,Low,46.06,4.55,42.37,7.32,59.88
37,6,2,32.53,Low,46.06,4.55,42.37,13.86,43.79
37,6,3,32.53,Low,46.06,4.55,42.37,12.0,58.78
37,6,4,32.53,Low,46.06,4.55,42.37,10.45,51.1
37,6,5,32.53,Low,46.06,4.55,42.37,6.04,48.43
37,6,6,32.53,Low,46.06,4.55,42.37,8.16,51.4
37,6,7,32.53,Low,46.06,4.55,42.37,8.8,29.84
37,6,8,32.53,Low,46.06,4.55,42.37,10.82,32.46
37,6,9,32.53,Low,46.06,4.55,42.37,8.54,52.51
37,6,10,32.53,Low,46.06,4.55,42.37,5.72,50.4
37,6,11,32.53,Low,46.06,4.55,42.37,13.75,46.57
37,6,12,32.53,Low,46.06,4.55,42.37,12.41,30.87
37,6,13,32.53,Low,46.06,4.55,42.37,14.1,50.46
37,6,14,32.53,Low,46.06,4.55,42.37,12.5,42.32
37,6,15,32.53,Low,46.06,4.55,42.37,6.7,42.33
37,6,16,32.53,Low,46.06,4.55,42.37,11.11,60.63
37,6,17,32.53,Low,46.06,4.55,42.37,11.58,50.95
37,6,18,32.53,Low,46.06,4.55,42.37,14.4,49.07
37,7,1,40.1,High,31.63,6.73,76.07,8.28,64.65
37,7,2,40.1,High,31.63,6.73,76.07,12.68,52.08
37,7,3,40.1,High,31.63,6.73,76.07,11.34,20.87
37,7,4,40.1,High,31.63,6.73,76.07,7.74,66.35
37,7,5,40.1,High,31.63,6.73,76.07,6.18,58.25
37,7,6,40.1,High,31.63,6.73,76.07,10.2,56.44
37,7,7,40.1,High,31.63,6.73,76.07,5.21,30.84
37,7,8,40.1,High,31.63,6.73,76.07,12.43,55.15
37,7,9,40.1,High,31.63,6.73,76.07,12.69,40.98
37,7,10,40.1,High,31.63,6.73,76.07,12.53,44.35
37,7,11,40.1,High,31.63,6.73,76.07,14.67,59.34
37,7,12,40.1,High,31.63,6.73,76.07,5.24,32.46
37,7,13,40.1,High,31.63,6.73,76.07,12.4,48.56
37,7,14,40.1,High,31.63,6.73,76.07,13.05,44.44
37,7,15,40.1,High,31.63,6.73,76.07,7.74,58.82
37,7,16,40.1,High,31.63,6.73,76.07,11.77,48.88
37,7,17,40.1,High,31.63,6.73,76.07,14.11,51.95
37,7,18,40.1,High,31.63,6.73,76.07,10.91,45.87
37,8,1,38.18,Medium,33.03,5.43,69.35,13.62,46.71
37,8,2,38.18,Medium,33.03,5.43,69.35,6.66,37.77
37,8,3,38.18,Medium,33.03,5.43,69.35,11.48,43.83
37,8,4,38.18,Medium,33.03,5.43,69.35,9.91,36.46
37,8,5,38.18,Medium,33.03,5.43,69.35,7.97,42.86
37,8,6,38.18,Medium,33.03,5.43,69.35,13.8,53.3
37,8,7,38.18,Medium,33.03,5.43,69.35,9.81,69.26
37,8,8,38.18,Medium,33.03,5.43,69.35,5.6,61.48
37,8,9,38.18,Medium,33.03,5.43,69.35,12.57,50.3
37,8,10,38.18,Medium,33.03,5.43,69.35,8.91,56.73
37,8,11,38.18,Medium,33.03,5.43,69.35,12.85,58.95
37,8,12,38.18,Medium,33.03,5.43,69.35,14.65,63.06
37,8,13,38.18,Medium,33.03,5.43,69.35,10.82,70.46
37,8,14,38.18,Medium,33.03,5.43,69.35,6.72,43.75
37,8,15,38.18,Medium,33.03,5.43,69.35,5.26,47.31
37,8,16,38.18,Medium,33.03,5.43,69.35,9.66,55.56
37,8,17,38.18,Medium,33.03,5.43,69.35,5.91,37.81
37,8,18,38.18,Medium,33.03,5.43,69.35,14.03,31.07
37,9,1,28.69,Low,46.54,5.84,36.98,7.92,54.06
37,9,2,28.69,Low,46.54,5.84,36.98,8.94,63.3
37,9,3,28.69,Low,46.54,5.84,36.98,11.26,25.48
37,9,4,28.69,Low,46.54,5.84,36.98,9.99,32.22
37,9,5,28.69,Low,46.54,5.84,36.98,6.69,38.83
37,9,6,28.69,Low,46.54,5.84,36.98,14.74,51.99
37,9,7,28.69,Low,46.54,5.84,36.98,14.6,41.94
37,9,8,28.69,Low,46.54,5.84,36.98,8.75,55.69
37,9,9,28.69,Low,46.54,5.84,36.98,11.12,61.08
37,9,10,28.69,Low,46.54,5.84,36.98,8.6,63.47
37,9,11,28.69,Low,46.54,5.84,36.98,5.32,58.46
37,9,12,28.69,Low,46.54,5.84,36.98,6.18,38.68
37,9,13,28.69,Low,46.54,5.84,36.98,14.01,38.17
37,9,14,28.69,Low,46.54,5.84,36.98,11.85,61.75
37,9,15,28.69,Low,46.54,5.84,36.98,8.23,45.19
37,9,16,28.69,Low,46.54,5.84,36.98,14.91,56.27
37,9,17,28.69,Low,46.54,5.84,36.98,7.61,55.72
37,9,18,28.69,Low,46.54,5.84,36.98,6.45,34.03
37,10,1,24.68,Low,41.85,5.26,35.38,10.27,36.22
37,10,2,24.68,Low,41.85,5.26,35.38,7.01,65.38
37,10,3,24.68,Low,41.85,5.26,35.38,13.96,45.77
37,10,4,24.68,Low,41.85,5.26,35.38,12.57,42.22
37,10,5,24.68,Low,41.85,5.26,35.38,11.05,58.18
37,10,6,24.68,Low,41.85,5.26,35.38,13.95,56.11
37,10,7,24.68,Low,41.85,5.26,35.38,8.05,69.49
37,10,8,24.68,Low,41.85,5.26,35.38,12.95,47.34
37,10,9,24.68,Low,41.85,5.26,35.38,10.78,69.5
37,10,10,24.68,Low,41.85,5.26,35.38,8.82,51.4
37,10,11,24.68,Low,41.85,5.26,35.38,13.94,53.24
37,10,12,24.68,Low,41.85,5.26,35.38,11.44,47.57
37,10,13,24.68,Low,41.85,5.26,35.38,11.01,37.94
37,10,14,24.68,Low,41.85,5.26,35.38,13.65,48.95
37,10,15,24.68,Low,41.85,5.26,35.38,5.53,44.59
37,10,16,24.68,Low,41.85,5.26,35.38,6.07,46.81
37,10,17,24.68,Low,41.85,5.26,35.38,8.9,52.79
37,10,18,24.68,Low,41.85,5.26,35.38,11.27,38.35
37,11,1,28.22,Low,48.4,4.46,34.98,12.82,41.89
37,11,2,28.22,Low,48.4,4.46,34.98,9.28,28.94
37,11,3,28.22,Low,48.4,4.46,34.98,6.57,58.81
37,11,4,28.22,Low,48.4,4.46,34.98,6.03,46.04
37,11,5,28.22,Low,48.4,4.46,34.98,14.42,56.21
37,11,6,28.22,Low,48.4,4.46,34.98,14.47,55.84
37,11,7,28.22,Low,48.4,4.46,34.98,5.28,49.73
37,11,8,28.22,Low,48.4,4.46,34.98,5.92,42.44
37,11,9,28.22,Low,48.4,4.46,34.98,7.53,43.33
37,11,10,28.22,Low,48.4,4.46,34.98,9.52,50.89
37,11,11,28.22,Low,48.4,4.46,34.98,8.09,42.94
37,11,12,28.22,Low,48.4,4.46,34.98,5.72,57.5
37,11,13,28.22,Low,48.4,4.46,34.98,12.93,62.38
37,11,14,28.22,Low,48.4,4.46,34.98,14.39,63.73
37,11,15,28.22,Low,48.4,4.46,34.98,6.99,54.11
37,11,16,28.22,Low,48.4,4.46,34.98,9.1,74.41
37,11,17,28.22,Low,48.4,4.46,34.98,12.18,67.81
37,11,18,28.22,Low,48.4,4.46,34.98,12.96,46.46
37,12,1,30.65,High,29.6,6.05,62.13,10.08,48.99
37,12,2,30.65,High,29.6,6.05,62.13,9.1,43.59
37,12,3,30.65,High,29.6,6.05,62.13,10.58,48.91
37,12,4,30.65,High,29.6,6.05,62.13,12.58,43.64
37,12,5,30.65,High,29.6,6.05,62.13,14.98,56.29
37,12,6,30.65,High,29.6,6.05,62.13,14.99,51.36
37,12,7,30.65,High,29.6,6.05,62.13,9.35,39.0
37,12,8,30.65,High,29.6,6.05,62.13,9.76,56.47
37,12,9,30.65,High,29.6,6.05,62.13,5.78,45.73
37,12,10,30.65,High,29.6,6.05,62.13,9.57,58.15
37,12,11,30.65,High,29.6,6.05,62.13,9.94,38.85
37,12,12,30.65,High,29.6,6.05,62.13,12.75,50.63
37,12,13,30.65,High,29.6,6.05,62.13,8.48,39.79
37,12,14,30.65,High,29.6,6.05,62.13,10.9,55.77
37,12,15,30.65,High,29.6,6.05,62.13,14.12,54.09
37,12,16,30.65,High,29.6,6.05,62.13,5.98,48.65
37,12,17,30.65,High,29.6,6.05,62.13,12.28,52.26
37,12,18,30.65,High,29.6,6.05,62.13,5.98,47.12
37,13,1,35.51,Medium,31.53,6.51,67.58,9.02,48.94
